Labels PtPm-2Pz_ex350_mon_450_1us 
261.47460 2.400E+1 
261.71880 2.100E+1 
261.96290 3.000E+1 
262.2070 2.800E+1 
262.45120 2.800E+1 
262.69530 2.000E+1 
262.93950 2.600E+1 
263.18360 2.700E+1 
263.42770 3.200E+1 
263.67190 2.200E+1 
263.9160 2.700E+1 
264.16020 2.100E+1 
264.40430 2.100E+1 
264.64840 2.900E+1 
264.89260 2.700E+1 
265.13670 2.000E+1 
265.38090 3.000E+1 
265.6250 2.300E+1 
265.86910 1.600E+1 
266.11330 2.700E+1 
266.35740 2.300E+1 
266.60160 2.000E+1 
266.84570 2.800E+1 
267.08980 2.800E+1 
267.3340 2.100E+1 
267.57810 3.100E+1 
267.82230 2.800E+1 
268.06640 4.000E+1 
268.31050 2.900E+1 
268.55470 2.200E+1 
268.79880 2.100E+1 
269.0430 1.600E+1 
269.28710 2.800E+1 
269.53130 2.400E+1 
269.77540 2.500E+1 
270.01950 3.500E+1 
270.26370 2.900E+1 
270.50780 2.400E+1 
270.7520 1.700E+1 
270.99610 2.700E+1 
271.24020 2.800E+1 
271.48440 2.500E+1 
271.72850 2.000E+1 
271.97270 2.200E+1 
272.21680 3.200E+1 
272.46090 2.500E+1 
272.70510 2.500E+1 
272.94920 1.900E+1 
273.19340 2.100E+1 
273.43750 2.200E+1 
273.68160 2.300E+1 
273.92580 2.100E+1 
274.16990 2.500E+1 
274.41410 2.600E+1 
274.65820 2.500E+1 
274.90230 1.700E+1 
275.14650 1.900E+1 
275.39060 3.100E+1 
275.63480 1.800E+1 
275.87890 2.600E+1 
276.1230 2.400E+1 
276.36720 2.400E+1 
276.61130 3.100E+1 
276.85550 2.600E+1 
277.09960 2.300E+1 
277.34380 1.600E+1 
277.58790 1.800E+1 
277.8320 2.100E+1 
278.07620 1.400E+1 
278.32030 2.200E+1 
278.56450 3.800E+1 
278.80860 2.400E+1 
279.05270 2.400E+1 
279.29690 2.700E+1 
279.5410 2.200E+1 
279.78520 2.500E+1 
280.02930 1.600E+1 
280.27340 2.000E+1 
280.51760 1.700E+1 
280.76170 1.200E+1 
281.00590 1.300E+1 
281.250 3.400E+1 
281.49410 1.800E+1 
281.73830 2.400E+1 
281.98240 1.500E+1 
282.22660 2.400E+1 
282.47070 2.500E+1 
282.71480 2.000E+1 
282.9590 1.400E+1 
283.20310 3.100E+1 
283.44730 2.400E+1 
283.69140 1.700E+1 
283.93550 1.400E+1 
284.17970 2.000E+1 
284.42380 2.600E+1 
284.6680 1.900E+1 
284.91210 2.200E+1 
285.15630 1.800E+1 
285.40040 3.100E+1 
285.64450 2.000E+1 
285.88870 2.100E+1 
286.13280 2.500E+1 
286.3770 1.700E+1 
286.62110 1.600E+1 
286.86520 2.500E+1 
287.10940 2.500E+1 
287.35350 2.800E+1 
287.59770 2.900E+1 
287.84180 1.700E+1 
288.08590 1.900E+1 
288.33010 1.800E+1 
288.57420 1.300E+1 
288.81840 2.600E+1 
289.06250 2.100E+1 
289.30660 2.300E+1 
289.55080 2.000E+1 
289.79490 2.100E+1 
290.03910 2.200E+1 
290.28320 1.800E+1 
290.52730 2.600E+1 
290.77150 3.200E+1 
291.01560 1.900E+1 
291.25980 1.400E+1 
291.50390 1.100E+1 
291.7480 1.800E+1 
291.99220 2.300E+1 
292.23630 1.600E+1 
292.48050 1.400E+1 
292.72460 2.600E+1 
292.96880 2.600E+1 
293.21290 1.600E+1 
293.4570 2.400E+1 
293.70120 2.300E+1 
293.94530 2.100E+1 
294.18950 1.200E+1 
294.43360 2.900E+1 
294.67770 1.700E+1 
294.92190 1.300E+1 
295.1660 2.000E+1 
295.41020 2.700E+1 
295.65430 1.900E+1 
295.89840 2.100E+1 
296.14260 1.600E+1 
296.38670 2.400E+1 
296.63090 2.400E+1 
296.8750 1.900E+1 
297.11910 1.900E+1 
297.36330 1.900E+1 
297.60740 1.200E+1 
297.85160 2.200E+1 
298.09570 2.900E+1 
298.33980 2.000E+1 
298.5840 2.100E+1 
298.82810 2.100E+1 
299.07230 1.600E+1 
299.31640 1.700E+1 
299.56050 1.600E+1 
299.80470 2.300E+1 
300.04880 1.400E+1 
300.2930 2.000E+1 
300.53710 2.000E+1 
300.78130 2.300E+1 
301.02540 2.000E+1 
301.26950 1.800E+1 
301.51370 1.700E+1 
301.75780 1.700E+1 
302.0020 2.400E+1 
302.24610 1.700E+1 
302.49020 2.200E+1 
302.73440 1.800E+1 
302.97850 2.200E+1 
303.22270 1.900E+1 
303.46680 8.000E+0 
303.71090 1.700E+1 
303.95510 1.900E+1 
304.19920 2.100E+1 
304.44340 1.800E+1 
304.68750 1.800E+1 
304.93160 1.800E+1 
305.17580 1.000E+1 
305.41990 2.200E+1 
305.66410 1.500E+1 
305.90820 2.100E+1 
306.15230 2.300E+1 
306.39650 1.500E+1 
306.64060 2.400E+1 
306.88480 1.400E+1 
307.12890 1.200E+1 
307.3730 1.500E+1 
307.61720 1.500E+1 
307.86130 1.000E+1 
308.10550 1.700E+1 
308.34960 1.200E+1 
308.59380 1.700E+1 
308.83790 2.900E+1 
309.0820 2.800E+1 
309.32620 2.400E+1 
309.57030 1.500E+1 
309.81450 1.800E+1 
310.05860 1.900E+1 
310.30270 2.000E+1 
310.54690 1.900E+1 
310.7910 2.000E+1 
311.03520 1.800E+1 
311.27930 1.100E+1 
311.52340 1.800E+1 
311.76760 2.400E+1 
312.01170 1.600E+1 
312.25590 2.000E+1 
312.50 2.400E+1 
312.74410 1.400E+1 
312.98830 2.100E+1 
313.23240 1.700E+1 
313.47660 2.000E+1 
313.72070 1.400E+1 
313.96480 2.400E+1 
314.2090 2.200E+1 
314.45310 2.400E+1 
314.69730 2.300E+1 
314.94140 2.000E+1 
315.18550 1.200E+1 
315.42970 2.300E+1 
315.67380 2.100E+1 
315.9180 2.000E+1 
316.16210 2.400E+1 
316.40630 1.300E+1 
316.65040 1.700E+1 
316.89450 2.600E+1 
317.13870 2.100E+1 
317.38280 2.300E+1 
317.6270 1.600E+1 
317.87110 1.900E+1 
318.11520 2.300E+1 
318.35940 1.700E+1 
318.60350 2.000E+1 
318.84770 2.300E+1 
319.09180 1.800E+1 
319.33590 1.700E+1 
319.58010 2.200E+1 
319.82420 2.000E+1 
320.06840 2.300E+1 
320.31250 1.600E+1 
320.55660 1.800E+1 
320.80080 2.300E+1 
321.04490 1.600E+1 
321.28910 1.500E+1 
321.53320 1.600E+1 
321.77730 1.600E+1 
322.02150 1.600E+1 
322.26560 1.900E+1 
322.50980 1.900E+1 
322.75390 1.700E+1 
322.9980 2.100E+1 
323.24220 1.200E+1 
323.48630 1.300E+1 
323.73050 1.100E+1 
323.97460 1.200E+1 
324.21880 2.200E+1 
324.46290 1.500E+1 
324.7070 2.100E+1 
324.95120 2.000E+1 
325.19530 1.900E+1 
325.43950 1.400E+1 
325.68360 1.400E+1 
325.92770 1.800E+1 
326.17190 1.500E+1 
326.4160 1.200E+1 
326.66020 1.900E+1 
326.90430 1.700E+1 
327.14840 2.200E+1 
327.39260 1.600E+1 
327.63670 1.800E+1 
327.88090 1.200E+1 
328.1250 2.200E+1 
328.36910 2.300E+1 
328.61330 1.600E+1 
328.85740 1.000E+1 
329.10160 8.000E+0 
329.34570 2.400E+1 
329.58980 2.400E+1 
329.8340 2.500E+1 
330.07810 1.600E+1 
330.32230 1.100E+1 
330.56640 2.300E+1 
330.81050 2.000E+1 
331.05470 1.400E+1 
331.29880 1.500E+1 
331.5430 1.400E+1 
331.78710 1.200E+1 
332.03130 1.900E+1 
332.27540 1.300E+1 
332.51950 2.000E+1 
332.76370 1.600E+1 
333.00780 2.100E+1 
333.2520 1.600E+1 
333.49610 2.100E+1 
333.74020 2.100E+1 
333.98440 1.400E+1 
334.22850 8.000E+0 
334.47270 1.800E+1 
334.71680 2.300E+1 
334.96090 1.300E+1 
335.20510 1.300E+1 
335.44920 1.800E+1 
335.69340 8.000E+0 
335.93750 1.500E+1 
336.18160 1.600E+1 
336.42580 1.900E+1 
336.66990 1.400E+1 
336.91410 1.400E+1 
337.15820 1.600E+1 
337.40230 1.300E+1 
337.64650 1.700E+1 
337.89060 1.600E+1 
338.13480 1.000E+1 
338.37890 2.200E+1 
338.6230 2.100E+1 
338.86720 1.500E+1 
339.11130 6.000E+0 
339.35550 2.000E+1 
339.59960 1.700E+1 
339.84380 1.200E+1 
340.08790 1.700E+1 
340.3320 1.100E+1 
340.57620 1.600E+1 
340.82030 2.800E+1 
341.06450 1.600E+1 
341.30860 1.700E+1 
341.55270 1.100E+1 
341.79690 2.400E+1 
342.0410 1.300E+1 
342.28520 1.900E+1 
342.52930 1.200E+1 
342.77340 2.000E+1 
343.01760 1.700E+1 
343.26170 1.400E+1 
343.50590 2.000E+1 
343.750 2.000E+1 
343.99410 1.800E+1 
344.23830 1.500E+1 
344.48240 2.000E+1 
344.72660 1.500E+1 
344.97070 1.600E+1 
345.21480 2.400E+1 
345.4590 2.000E+1 
345.70310 1.600E+1 
345.94730 1.300E+1 
346.19140 1.600E+1 
346.43550 1.400E+1 
346.67970 1.900E+1 
346.92380 1.600E+1 
347.1680 1.100E+1 
347.41210 1.100E+1 
347.65630 1.600E+1 
347.90040 1.700E+1 
348.14450 1.200E+1 
348.38870 1.100E+1 
348.63280 1.900E+1 
348.8770 2.100E+1 
349.12110 1.300E+1 
349.36520 1.300E+1 
349.60940 1.800E+1 
349.85350 1.300E+1 
350.09770 2.000E+1 
350.34180 1.400E+1 
350.58590 1.300E+1 
350.83010 1.600E+1 
351.07420 1.400E+1 
351.31840 1.500E+1 
351.56250 1.200E+1 
351.80660 1.500E+1 
352.05080 1.600E+1 
352.29490 2.100E+1 
352.53910 1.100E+1 
352.78320 2.400E+1 
353.02730 2.200E+1 
353.27150 2.100E+1 
353.51560 1.800E+1 
353.75980 1.400E+1 
354.00390 1.400E+1 
354.2480 1.700E+1 
354.49220 2.000E+1 
354.73630 9.000E+0 
354.98050 1.200E+1 
355.22460 1.600E+1 
355.46880 2.000E+1 
355.71290 1.600E+1 
355.9570 1.300E+1 
356.20120 1.500E+1 
356.44530 9.000E+0 
356.68950 1.500E+1 
356.93360 1.500E+1 
357.17770 1.600E+1 
357.42190 1.600E+1 
357.6660 1.100E+1 
357.91020 1.500E+1 
358.15430 1.000E+1 
358.39840 1.000E+1 
358.64260 1.700E+1 
358.88670 1.600E+1 
359.13090 1.700E+1 
359.3750 9.000E+0 
359.61910 1.200E+1 
359.86330 1.700E+1 
360.10740 1.600E+1 
360.35160 1.500E+1 
360.59570 1.200E+1 
360.83980 1.200E+1 
361.0840 1.900E+1 
361.32810 1.400E+1 
361.57230 1.700E+1 
361.81640 2.400E+1 
362.06050 1.700E+1 
362.30470 1.400E+1 
362.54880 1.900E+1 
362.7930 1.700E+1 
363.03710 1.900E+1 
363.28130 1.300E+1 
363.52540 1.000E+1 
363.76950 6.000E+0 
364.01370 1.700E+1 
364.25780 1.500E+1 
364.5020 1.400E+1 
364.74610 1.000E+1 
364.99020 2.000E+1 
365.23440 1.500E+1 
365.47850 1.800E+1 
365.72270 1.600E+1 
365.96680 1.300E+1 
366.21090 1.100E+1 
366.45510 1.100E+1 
366.69920 1.900E+1 
366.94340 1.200E+1 
367.18750 1.600E+1 
367.43160 6.000E+0 
367.67580 1.700E+1 
367.91990 1.500E+1 
368.16410 1.600E+1 
368.40820 8.000E+0 
368.65230 1.700E+1 
368.89650 1.700E+1 
369.14060 1.000E+1 
369.38480 1.300E+1 
369.62890 1.200E+1 
369.8730 1.300E+1 
370.11720 1.900E+1 
370.36130 2.000E+1 
370.60550 1.300E+1 
370.84960 2.000E+1 
371.09380 1.600E+1 
371.33790 1.200E+1 
371.5820 1.800E+1 
371.82620 1.800E+1 
372.07030 1.100E+1 
372.31450 1.500E+1 
372.55860 1.400E+1 
372.80270 1.300E+1 
373.04690 1.800E+1 
373.2910 7.000E+0 
373.53520 2.200E+1 
373.77930 2.200E+1 
374.02340 1.200E+1 
374.26760 1.500E+1 
374.51170 1.200E+1 
374.75590 1.400E+1 
375.0 1.300E+1 
375.24410 1.500E+1 
375.48830 1.200E+1 
375.73240 1.400E+1 
375.97660 1.500E+1 
376.22070 1.200E+1 
376.46480 1.300E+1 
376.7090 1.000E+1 
376.95310 1.700E+1 
377.19730 1.500E+1 
377.44140 1.700E+1 
377.68550 1.900E+1 
377.92970 1.900E+1 
378.17380 1.100E+1 
378.4180 1.200E+1 
378.66210 1.500E+1 
378.90630 1.700E+1 
379.15040 1.500E+1 
379.39450 1.200E+1 
379.63870 6.000E+0 
379.88280 2.000E+1 
380.1270 1.300E+1 
380.37110 1.300E+1 
380.61520 1.600E+1 
380.85940 1.300E+1 
381.10350 2.000E+1 
381.34770 1.400E+1 
381.59180 1.200E+1 
381.83590 1.600E+1 
382.08010 2.000E+1 
382.32420 1.500E+1 
382.56840 1.300E+1 
382.81250 1.100E+1 
383.05660 1.800E+1 
383.30080 1.400E+1 
383.54490 1.700E+1 
383.78910 2.200E+1 
384.03320 1.000E+1 
384.27730 1.100E+1 
384.52150 1.500E+1 
384.76560 1.300E+1 
385.00980 1.100E+1 
385.25390 6.000E+0 
385.4980 1.200E+1 
385.74220 1.700E+1 
385.98630 1.500E+1 
386.23050 1.800E+1 
386.47460 1.500E+1 
386.71880 1.400E+1 
386.96290 1.000E+1 
387.2070 1.400E+1 
387.45120 1.400E+1 
387.69530 2.500E+1 
387.93950 8.000E+0 
388.18360 1.500E+1 
388.42770 1.300E+1 
388.67190 1.100E+1 
388.9160 1.600E+1 
389.16020 1.100E+1 
389.40430 1.400E+1 
389.64840 1.000E+1 
389.89260 1.900E+1 
390.13670 1.400E+1 
390.38090 9.000E+0 
390.6250 9.000E+0 
390.86910 1.200E+1 
391.11330 1.100E+1 
391.35740 1.200E+1 
391.60160 1.500E+1 
391.84570 1.200E+1 
392.08980 1.300E+1 
392.3340 1.100E+1 
392.57810 1.100E+1 
392.82230 1.200E+1 
393.06640 1.200E+1 
393.31050 2.000E+1 
393.55470 1.800E+1 
393.79880 7.000E+0 
394.0430 1.800E+1 
394.28710 1.300E+1 
394.53130 7.000E+0 
394.77540 1.500E+1 
395.01950 9.000E+0 
395.26370 1.400E+1 
395.50780 1.300E+1 
395.7520 1.700E+1 
395.99610 1.200E+1 
396.24020 1.200E+1 
396.48440 1.700E+1 
396.72850 1.500E+1 
396.97270 1.300E+1 
397.21680 1.400E+1 
397.46090 1.700E+1 
397.70510 1.300E+1 
397.94920 1.100E+1 
398.19340 1.500E+1 
398.43750 1.000E+1 
398.68160 1.300E+1 
398.92580 1.000E+1 
399.16990 1.400E+1 
399.41410 1.000E+1 
399.65820 1.500E+1 
399.90230 1.400E+1 
400.14650 9.000E+0 
400.39060 1.100E+1 
400.63480 1.700E+1 
400.87890 1.100E+1 
401.1230 9.000E+0 
401.36720 1.800E+1 
401.61130 1.200E+1 
401.85550 7.000E+0 
402.09960 2.400E+1 
402.34380 7.000E+0 
402.58790 1.000E+1 
402.8320 1.000E+1 
403.07620 1.700E+1 
403.32030 1.500E+1 
403.56450 1.300E+1 
403.80860 1.400E+1 
404.05270 9.000E+0 
404.29690 2.400E+1 
404.5410 1.100E+1 
404.78520 1.400E+1 
405.02930 1.000E+1 
405.27340 1.300E+1 
405.51760 9.000E+0 
405.76170 1.300E+1 
406.00590 9.000E+0 
406.250 7.000E+0 
406.49410 1.200E+1 
406.73830 1.600E+1 
406.98240 8.000E+0 
407.22660 1.100E+1 
407.47070 9.000E+0 
407.71480 9.000E+0 
407.9590 1.100E+1 
408.20310 1.500E+1 
408.44730 8.000E+0 
408.69140 1.100E+1 
408.93550 1.100E+1 
409.17970 1.100E+1 
409.42380 1.800E+1 
409.6680 4.000E+0 
409.91210 1.600E+1 
410.15630 1.000E+1 
410.40040 1.000E+1 
410.64450 1.300E+1 
410.88870 1.400E+1 
411.13280 6.000E+0 
411.3770 1.200E+1 
411.62110 1.200E+1 
411.86520 1.400E+1 
412.10940 8.000E+0 
412.35350 1.100E+1 
412.59770 8.000E+0 
412.84180 1.300E+1 
413.08590 1.300E+1 
413.33010 1.400E+1 
413.57420 7.000E+0 
413.81840 1.500E+1 
414.06250 1.200E+1 
414.30660 1.600E+1 
414.55080 1.100E+1 
414.79490 1.400E+1 
415.03910 1.500E+1 
415.28320 1.100E+1 
415.52730 1.000E+1 
415.77150 1.400E+1 
416.01560 9.000E+0 
416.25980 1.400E+1 
416.50390 4.000E+0 
416.7480 1.400E+1 
416.99220 1.100E+1 
417.23630 1.400E+1 
417.48050 1.100E+1 
417.72460 1.000E+1 
417.96880 8.000E+0 
418.21290 1.300E+1 
418.4570 1.100E+1 
418.70120 1.300E+1 
418.94530 7.000E+0 
419.18950 9.000E+0 
419.43360 1.200E+1 
419.67770 1.300E+1 
419.92190 1.400E+1 
420.1660 1.200E+1 
420.41020 1.300E+1 
420.65430 1.400E+1 
420.89840 1.600E+1 
421.14260 1.100E+1 
421.38670 1.600E+1 
421.63090 8.000E+0 
421.8750 7.000E+0 
422.11910 8.000E+0 
422.36330 1.800E+1 
422.60740 1.300E+1 
422.85160 1.100E+1 
423.09570 1.100E+1 
423.33980 1.700E+1 
423.5840 1.000E+1 
423.82810 1.000E+1 
424.07230 1.000E+1 
424.31640 1.500E+1 
424.56050 8.000E+0 
424.80470 1.500E+1 
425.04880 1.400E+1 
425.2930 8.000E+0 
425.53710 1.100E+1 
425.78130 9.000E+0 
426.02540 1.400E+1 
426.26950 8.000E+0 
426.51370 6.000E+0 
426.75780 1.000E+1 
427.0020 9.000E+0 
427.24610 1.700E+1 
427.49020 1.000E+1 
427.73440 1.900E+1 
427.97850 1.500E+1 
428.22270 1.500E+1 
428.46680 4.000E+0 
428.71090 1.800E+1 
428.95510 1.200E+1 
429.19920 1.200E+1 
429.44340 1.100E+1 
429.68750 8.000E+0 
429.93160 1.100E+1 
430.17580 1.300E+1 
430.41990 9.000E+0 
430.66410 5.000E+0 
430.90820 1.200E+1 
431.15230 1.200E+1 
431.39650 4.000E+0 
431.64060 9.000E+0 
431.88480 1.400E+1 
432.12890 1.000E+1 
432.3730 1.000E+1 
432.61720 1.000E+1 
432.86130 7.000E+0 
433.10550 1.000E+1 
433.34960 9.000E+0 
433.59380 5.000E+0 
433.83790 1.500E+1 
434.0820 6.000E+0 
434.32620 1.200E+1 
434.57030 1.700E+1 
434.81450 1.300E+1 
435.05860 1.500E+1 
435.30270 1.200E+1 
435.54690 6.000E+0 
435.7910 1.000E+1 
436.03520 1.400E+1 
436.27930 1.000E+1 
436.52340 8.000E+0 
436.76760 1.200E+1 
437.01170 9.000E+0 
437.25590 1.000E+1 
437.50 1.300E+1 
437.74410 8.000E+0 
437.98830 1.400E+1 
438.23240 8.000E+0 
438.47660 1.200E+1 
438.72070 1.100E+1 
438.96480 1.000E+1 
439.2090 8.000E+0 
439.45310 8.000E+0 
439.69730 9.000E+0 
439.94140 9.000E+0 
440.18550 9.000E+0 
440.42970 1.300E+1 
440.67380 8.000E+0 
440.9180 7.000E+0 
441.16210 1.100E+1 
441.40630 9.000E+0 
441.65040 1.000E+1 
441.89450 7.000E+0 
442.13870 9.000E+0 
442.38280 1.400E+1 
442.6270 1.100E+1 
442.87110 1.700E+1 
443.11520 1.300E+1 
443.35940 1.000E+1 
443.60350 1.100E+1 
443.84770 1.200E+1 
444.09180 9.000E+0 
444.33590 1.400E+1 
444.58010 2.000E+1 
444.82420 9.000E+0 
445.06840 4.000E+0 
445.31250 1.600E+1 
445.55660 9.000E+0 
445.80080 1.200E+1 
446.04490 1.600E+1 
446.28910 7.000E+0 
446.53320 5.000E+0 
446.77730 1.000E+1 
447.02150 1.400E+1 
447.26560 6.000E+0 
447.50980 7.000E+0 
447.75390 1.600E+1 
447.9980 1.600E+1 
448.24220 6.000E+0 
448.48630 1.400E+1 
448.73050 8.000E+0 
448.97460 1.400E+1 
449.21880 1.400E+1 
449.46290 1.000E+1 
449.7070 9.000E+0 
449.95120 1.000E+1 
450.19530 1.100E+1 
450.43950 8.000E+0 
450.68360 9.000E+0 
450.92770 7.000E+0 
451.17190 1.400E+1 
451.4160 9.000E+0 
451.66020 6.000E+0 
451.90430 1.400E+1 
452.14840 1.200E+1 
452.39260 2.100E+1 
452.63670 1.200E+1 
452.88090 1.600E+1 
453.1250 7.000E+0 
453.36910 9.000E+0 
453.61330 1.000E+1 
453.85740 6.000E+0 
454.10160 1.100E+1 
454.34570 8.000E+0 
454.58980 1.600E+1 
454.8340 9.000E+0 
455.07810 1.000E+1 
455.32230 1.100E+1 
455.56640 8.000E+0 
455.81050 1.500E+1 
456.05470 8.000E+0 
456.29880 1.000E+1 
456.5430 9.000E+0 
456.78710 1.100E+1 
457.03130 5.000E+0 
457.27540 6.000E+0 
457.51950 1.100E+1 
457.76370 5.000E+0 
458.00780 8.000E+0 
458.2520 9.000E+0 
458.49610 8.000E+0 
458.74020 2.000E+1 
458.98440 1.400E+1 
459.22850 1.000E+1 
459.47270 1.400E+1 
459.71680 1.300E+1 
459.96090 1.300E+1 
460.20510 1.000E+1 
460.44920 8.000E+0 
460.69340 7.000E+0 
460.93750 5.000E+0 
461.18160 1.200E+1 
461.42580 7.000E+0 
461.66990 6.000E+0 
461.91410 7.000E+0 
462.15820 1.300E+1 
462.40230 8.000E+0 
462.64650 1.200E+1 
462.89060 1.000E+1 
463.13480 1.200E+1 
463.37890 1.700E+1 
463.6230 1.300E+1 
463.86720 1.300E+1 
464.11130 3.000E+0 
464.35550 6.000E+0 
464.59960 7.000E+0 
464.84380 8.000E+0 
465.08790 1.200E+1 
465.3320 1.000E+1 
465.57620 1.600E+1 
465.82030 1.300E+1 
466.06450 1.200E+1 
466.30860 9.000E+0 
466.55270 1.000E+1 
466.79690 9.000E+0 
467.0410 9.000E+0 
467.28520 1.200E+1 
467.52930 1.200E+1 
467.77340 9.000E+0 
468.01760 8.000E+0 
468.26170 1.200E+1 
468.50590 1.500E+1 
468.750 8.000E+0 
468.99410 7.000E+0 
469.23830 1.500E+1 
469.48240 9.000E+0 
469.72660 9.000E+0 
469.97070 1.400E+1 
470.21480 9.000E+0 
470.4590 1.000E+1 
470.70310 1.600E+1 
470.94730 9.000E+0 
471.19140 1.200E+1 
471.43550 1.000E+1 
471.67970 7.000E+0 
471.92380 8.000E+0 
472.1680 1.500E+1 
472.41210 9.000E+0 
472.65630 1.000E+1 
472.90040 1.000E+1 
473.14450 8.000E+0 
473.38870 5.000E+0 
473.63280 9.000E+0 
473.8770 9.000E+0 
474.12110 9.000E+0 
474.36520 1.000E+1 
474.60940 1.400E+1 
474.85350 7.000E+0 
475.09770 5.000E+0 
475.34180 1.300E+1 
475.58590 7.000E+0 
475.83010 9.000E+0 
476.07420 8.000E+0 
476.31840 5.000E+0 
476.56250 9.000E+0 
476.80660 1.000E+1 
477.05080 1.200E+1 
477.29490 1.700E+1 
477.53910 8.000E+0 
477.78320 1.600E+1 
478.02730 5.000E+0 
478.27150 1.200E+1 
478.51560 1.200E+1 
478.75980 1.400E+1 
479.00390 1.300E+1 
479.2480 1.000E+1 
479.49220 9.000E+0 
479.73630 1.200E+1 
479.98050 7.000E+0 
480.22460 9.000E+0 
480.46880 1.100E+1 
480.71290 1.300E+1 
480.9570 8.000E+0 
481.20120 6.000E+0 
481.44530 8.000E+0 
481.68950 1.000E+1 
481.93360 1.300E+1 
482.17770 7.000E+0 
482.42190 6.000E+0 
482.6660 8.000E+0 
482.91020 9.000E+0 
483.15430 1.200E+1 
483.39840 9.000E+0 
483.64260 3.000E+0 
483.88670 6.000E+0 
484.13090 1.000E+1 
484.3750 9.000E+0 
484.61910 1.100E+1 
484.86330 9.000E+0 
485.10740 1.400E+1 
485.35160 1.100E+1 
485.59570 6.000E+0 
485.83980 7.000E+0 
486.0840 9.000E+0 
486.32810 1.400E+1 
486.57230 1.400E+1 
486.81640 8.000E+0 
487.06050 9.000E+0 
487.30470 5.000E+0 
487.54880 1.600E+1 
487.7930 1.200E+1 
488.03710 8.000E+0 
488.28130 1.000E+1 
488.52540 1.300E+1 
488.76950 1.200E+1 
489.01370 1.200E+1 
489.25780 8.000E+0 
489.5020 1.300E+1 
489.74610 3.000E+0 
489.99020 1.000E+1 
490.23440 9.000E+0 
490.47850 1.100E+1 
490.72270 1.400E+1 
490.96680 1.200E+1 
491.21090 1.000E+1 
491.45510 7.000E+0 
491.69920 9.000E+0 
491.94340 1.000E+1 
492.18750 9.000E+0 
492.43160 1.100E+1 
492.67580 3.000E+0 
492.91990 1.200E+1 
493.16410 1.000E+1 
493.40820 5.000E+0 
493.65230 1.600E+1 
493.89650 4.000E+0 
494.14060 1.000E+1 
494.38480 4.000E+0 
494.62890 1.100E+1 
494.8730 7.000E+0 
495.11720 1.100E+1 
495.36130 1.000E+1 
495.60550 6.000E+0 
495.84960 1.300E+1 
496.09380 1.200E+1 
496.33790 7.000E+0 
496.5820 4.000E+0 
496.82620 1.000E+1 
497.07030 6.000E+0 
497.31450 1.000E+1 
497.55860 1.300E+1 
497.80270 1.300E+1 
498.04690 1.000E+1 
498.2910 9.000E+0 
498.53520 8.000E+0 
498.77930 1.100E+1 
499.02340 4.000E+0 
499.26760 9.000E+0 
499.51170 1.100E+1 
499.75590 7.000E+0 
500.0 1.400E+1 
500.24410 6.000E+0 
500.48830 1.200E+1 
500.73240 9.000E+0 
500.97660 8.000E+0 
501.22070 8.000E+0 
501.46480 1.400E+1 
501.7090 7.000E+0 
501.95310 8.000E+0 
502.19730 1.000E+1 
502.44140 1.200E+1 
502.68550 6.000E+0 
502.92970 9.000E+0 
503.17380 7.000E+0 
503.4180 7.000E+0 
503.66210 1.200E+1 
503.90630 7.000E+0 
504.15040 7.000E+0 
504.39450 1.200E+1 
504.63870 7.000E+0 
504.88280 9.000E+0 
505.1270 9.000E+0 
505.37110 1.000E+1 
505.61520 7.000E+0 
505.85940 6.000E+0 
506.10350 8.000E+0 
506.34770 9.000E+0 
506.59180 1.400E+1 
506.83590 7.000E+0 
507.08010 1.000E+1 
507.32420 8.000E+0 
507.56840 2.000E+0 
507.81250 8.000E+0 
508.05660 1.400E+1 
508.30080 4.000E+0 
508.54490 4.000E+0 
508.78910 7.000E+0 
509.03320 8.000E+0 
509.27730 5.000E+0 
509.52150 1.200E+1 
509.76560 8.000E+0 
510.00980 6.000E+0 
510.25390 9.000E+0 
510.4980 1.000E+1 
510.74220 7.000E+0 
510.98630 1.000E+1 
511.23050 8.000E+0 
511.47460 4.000E+0 
511.71880 6.000E+0 
511.96290 7.000E+0 
512.2070 7.000E+0 
512.45120 6.000E+0 
512.69530 8.000E+0 
512.93950 7.000E+0 
513.18360 9.000E+0 
513.42770 7.000E+0 
513.67190 6.000E+0 
513.9160 1.000E+1 
514.16020 7.000E+0 
514.40430 1.000E+1 
514.64840 3.000E+0 
514.89260 6.000E+0 
515.13670 7.000E+0 
515.38090 5.000E+0 
515.6250 9.000E+0 
515.86910 8.000E+0 
516.11330 4.000E+0 
516.35740 5.000E+0 
516.60160 9.000E+0 
516.84570 5.000E+0 
517.08980 1.600E+1 
517.3340 5.000E+0 
517.57810 8.000E+0 
517.82230 8.000E+0 
518.06640 9.000E+0 
518.31050 4.000E+0 
518.55470 8.000E+0 
518.79880 1.400E+1 
519.0430 4.000E+0 
519.28710 6.000E+0 
519.53130 1.300E+1 
519.77540 1.000E+1 
520.01950 1.100E+1 
520.26370 1.000E+1 
520.50780 7.000E+0 
520.7520 3.000E+0 
520.99610 8.000E+0 
521.24020 6.000E+0 
521.48440 1.000E+1 
521.72850 9.000E+0 
521.97270 1.000E+1 
522.21680 4.000E+0 
522.46090 5.000E+0 
522.70510 7.000E+0 
522.94920 9.000E+0 
523.19340 9.000E+0 
523.43750 4.000E+0 
523.68160 7.000E+0 
